,avgMeasuredTime,avgSpeed,vehicleCount,Day sin,Day cos,Year sin,Year cos
250,94.58333333333333,46.75,21,0.8660254037842899,-0.5000000000002575,0.7975110472339673,0.6033043423843233
251,118.83333333333333,36.833333333333336,34,0.7071067811900693,-0.7071067811830258,0.7979432802468976,0.6027325455862003
252,107.08333333333333,39.666666666666664,42,0.500000000008884,-0.8660254037793095,0.7983751032949585,0.6021604391179849
253,104.66666666666667,39.833333333333336,75,0.25881904511337556,-0.9659258262861597,0.80903679567907,0.5877579971700451
254,112.66666666666667,37.083333333333336,105,1.9636414454806486e-12,-1.0,0.8094578823858264,0.5871779429129246
255,123.66666666666667,34.916666666666664,104,-0.258819045095526,-0.9659258262909425,0.809878553211776,0.586597586977308
256,125.41666666666667,33.0,171,-0.4999999999891579,-0.8660254037906984,0.8102988079407881,0.5860169296613689
257,108.08333333333333,38.5,119,-0.7071067811842527,-0.7071067811888423,0.8107186463569453,0.5854359712634357
258,115.83333333333333,36.0,114,-0.866025403780177,-0.5000000000073813,0.8111380682445444,0.5848547120819912
259,114.3,36.3,57,-0.9659258262892626,-0.2588190451017955,0.8115570733881292,0.5842731524156272
260,119.5,34.833333333333336,37,-1.0,-4.526985597075168e-12,0.8119756615723581,0.5836912925632276
261,111.33333333333333,38.083333333333336,28,-0.965925826291606,0.25881904509305,0.8123938325822034,0.5831091328236926
262,111.16666666666667,38.0,26,-0.866025403784704,0.4999999999995403,0.8128115862028186,0.5825266734961224
263,146.75,30.625,10,-0.7071067811906548,0.7071067811824402,0.8132289222195713,0.5819439148797713
264,112.16666666666667,39.416666666666664,13,-0.5000000000096012,0.8660254037788954,0.813645840418044,0.5813608572740471
265,96.0,43.0,0,-0.25881904510427145,0.9659258262885991,0.8140623405840337,0.5807775009785113
266,77.08333333333333,55.5,2,-1.1388868370658463e-11,1.0,0.8043774557985962,0.5941185980955127
267,81.0,51.0,0,0.258819045100478,0.9659258262896157,0.8048031028685515,0.5935418819368619
268,81.0,51.0,0,0.49999999999359773,0.866025403788135,0.8052283364492187,0.5929648608300697
269,74.33333333333333,55.166666666666664,2,0.7071067811775881,0.707106781195507,0.805653156322156,0.5923875350715507
270,89.75,47.0,14,0.8660254037827404,0.5000000000029414,0.8060775622690335,0.591809904958013
271,120.66666666666667,36.583333333333336,37,0.9659258262868232,0.25881904511089954,0.806501554071835,0.591231970786184
272,122.08333333333333,33.583333333333336,84,1.0,-5.9970270611387e-13,0.806925131512723,0.5906537328529928
273,120.91666666666667,35.75,77,0.9659258262902791,-0.258819045098002,0.8073482943740735,0.5900751914555248
274,117.16666666666667,36.166666666666664,72,0.8660254037894166,-0.49999999999137784,0.8077710424384751,0.5894963468910213
275,105.41666666666667,39.916666666666664,62,0.7071067811870297,-0.7071067811860653,0.8081933754887295,0.5889171994568791
276,130.91666666666666,32.25,91,0.5000000000051613,-0.8660254037814588,0.8086152933078516,0.5883377494506511
277,116.75,35.666666666666664,82,0.2588190451092235,-0.9659258262872723,0.8190276583658883,0.5737540368761598
278,118.16666666666667,35.333333333333336,82,1.2217018051858723e-11,-1.0,0.8194387047150019,0.5731668249427908
279,119.41666666666667,34.416666666666664,111,-0.25881904509967807,-0.9659258262898299,0.8198493300553924,0.5725793185295154
280,114.33333333333333,36.583333333333336,131,-0.49999999999288053,-0.8660254037885491,0.8202595341760898,0.5719915179381807
281,122.83333333333333,33.75,138,-0.7071067811872923,-0.7071067811858028,0.8206693168663408,0.5714034234707852
282,112.91666666666667,37.166666666666664,90,-0.8660254037823263,-0.5000000000036586,0.8210786779156085,0.5708150354294782
283,108.91666666666667,38.333333333333336,72,-0.9659258262866088,-0.25881904511169945,0.8214876171135724,0.5702263541165601
284,112.66666666666667,37.666666666666664,51,-1.0,-2.2844697508639087e-13,0.8218961342501293,0.5696373798344815
285,106.25,39.5,26,-0.9659258262904934,0.25881904509720205,0.8223042291153924,0.569048112885844
